Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Số lượng cơ sở khám chữa bệnh,Tên cơ sở khám chữa bệnh,Số ca nội trú
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,60.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,117.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,31.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,77.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,3.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,38.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,32.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,464.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,10.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,41.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,49.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,87.0
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,27.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,16.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,60.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,117.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,31.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,77.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,3.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,38.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,32.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,464.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,10.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,41.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,49.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,87.0
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,27.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,16.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,60.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,117.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,31.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,77.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,3.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,38.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,32.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,464.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,10.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,41.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,49.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,87.0
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1,Khác,27.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,16.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,60.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,117.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,31.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,77.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,3.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,38.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,32.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,464.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,10.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,41.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,49.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,87.0
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,27.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,16.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,60.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,117.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,31.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,77.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,3.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,38.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,32.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,464.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,10.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,41.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,49.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,87.0
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,27.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1,trung tam y te huyen thong nhat,87.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,16.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,60.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,117.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,31.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,77.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,3.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,38.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,32.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,464.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,10.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,41.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,49.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,87.0
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,1,Khác,27.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,1,benh vien a khoa khu vuc long thanh,117.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa hoang anh uc,38.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,2,phong kham a khoa sai gon tam phuoc,49.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,1,benh vien phoi ong nai,60.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1,phong kham a khoa hoang anh uc long thanh,27.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1,trung tam y te huyen xuan loc,32.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,16.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,60.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,117.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,31.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,77.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,3.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,38.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,32.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,464.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,10.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,41.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,49.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,87.0
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1,Khác,27.0
05/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,1,benh vien da lieu tinh ong nai,13.0
05/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,1,benh vien da lieu tinh ong nai,13.0
05/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,1,benh vien da lieu tinh ong nai,13.0
05/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,1,benh vien da lieu tinh ong nai,13.0
05/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,1,benh vien da lieu tinh ong nai,13.0
05/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,1,benh vien da lieu tinh ong nai,13.0
05/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,1,benh vien da lieu tinh ong nai,13.0
05/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,1,benh vien da lieu tinh ong nai,13.0
05/08/2025,75,Đồng Nai,25996,Phường Tân Phong,2,benh vien y duoc co truyen ong nai,150.0
05/08/2025,75,Đồng Nai,25996,Phường Tân Phong,2,benh vien y duoc co truyen ong nai,150.0
05/08/2025,75,Đồng Nai,25996,Phường Tân Phong,2,benh vien y duoc co truyen ong nai,150.0
05/08/2025,75,Đồng Nai,25996,Phường Tân Phong,2,benh vien y duoc co truyen ong nai,150.0
05/08/2025,75,Đồng Nai,25996,Phường Tân Phong,2,benh vien y duoc co truyen ong nai,150.0
05/08/2025,75,Đồng Nai,25996,Phường Tân Phong,2,benh vien y duoc co truyen ong nai,150.0
05/08/2025,75,Đồng Nai,25996,Phường Tân Phong,2,benh vien y duoc co truyen ong nai,150.0
05/08/2025,75,Đồng Nai,25996,Phường Tân Phong,2,benh vien y duoc co truyen ong nai,150.0
05/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1,Khác,1.0
05/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1,Khác,223.0
05/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1,Khác,150.0
05/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1,Khác,208.0
05/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1,Khác,13.0
05/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1,Khác,1058.0
05/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1,Khác,27.0
05/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1,Khác,442.0
05/08/2025,75,Đồng Nai,26050,Phường An Bình,1,Khác,1.0
05/08/2025,75,Đồng Nai,26050,Phường An Bình,1,Khác,223.0
05/08/2025,75,Đồng Nai,26050,Phường An Bình,1,Khác,150.0
05/08/2025,75,Đồng Nai,26050,Phường An Bình,1,Khác,208.0
05/08/2025,75,Đồng Nai,26050,Phường An Bình,1,Khác,13.0
05/08/2025,75,Đồng Nai,26050,Phường An Bình,1,Khác,1058.0
05/08/2025,75,Đồng Nai,26050,Phường An Bình,1,Khác,27.0
05/08/2025,75,Đồng Nai,26050,Phường An Bình,1,Khác,442.0
05/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1,benh vien hyd shing mark,223.0
05/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1,benh vien hyd shing mark,223.0
05/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1,benh vien hyd shing mark,223.0
05/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1,benh vien hyd shing mark,223.0
05/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1,benh vien hyd shing mark,223.0
05/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1,benh vien hyd shing mark,223.0
05/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1,benh vien hyd shing mark,223.0
05/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1,benh vien hyd shing mark,223.0
05/08/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,1.0
05/08/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,223.0
05/08/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,150.0
05/08/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,208.0
05/08/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,13.0
05/08/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,1058.0
05/08/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,27.0
05/08/2025,75,Đồng Nai,26068,Phường Hóa An,1,Khác,442.0
05/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,1058.0
05/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,1058.0
05/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,1058.0
05/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,1058.0
05/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,1058.0
05/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,1058.0
05/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,1058.0
05/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1,benh vien a khoa khu vuc long khanh,1058.0
05/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,1,Khác,1.0
05/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,1,Khác,223.0
05/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,1,Khác,150.0
05/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,1,Khác,208.0
05/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,1,Khác,13.0
05/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,1,Khác,1058.0
05/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,1,Khác,27.0
05/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,1,Khác,442.0
05/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,442.0
05/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,442.0
05/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,442.0
05/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,442.0
05/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,442.0
05/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,442.0
05/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,442.0
05/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1,benh vien a khoa khu vuc inh quan,442.0
05/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,1.0
05/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,223.0
05/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,150.0
05/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,208.0
05/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,13.0
05/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,1058.0
05/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,27.0
05/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,2,Khác,442.0
05/08/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,1.0
05/08/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,223.0
05/08/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,150.0
05/08/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,208.0
05/08/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,13.0
05/08/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,1058.0
05/08/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,27.0
05/08/2025,75,Đồng Nai,26296,Xã An Viễn,1,Khác,442.0
05/08/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,1.0
05/08/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,223.0
05/08/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,150.0
05/08/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,208.0
05/08/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,13.0
05/08/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,1058.0
05/08/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,27.0
05/08/2025,75,Đồng Nai,26311,Xã Quang Trung,1,Khác,442.0
05/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,1.0
05/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,223.0
05/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,150.0
05/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,208.0
05/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,13.0
05/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1,Khác,1058.0
